adapted_f1,adapted_fpr,adapted_recall,alpha,beta,changed_outputs,changed_stage,delta_f1,delta_fpr,delta_recall,doctor_alias,lr,margin,max_bias,method,method_family,quantile,query_rows,recipe,safe,selected,selection_source,shot,steps,support_based,zero_f1
0.9652247667514843,0.011725293132328308,0.9436152570480929,4.0,0.0,True,stage2,0.037606057877217935,0.011725293132328308,0.07860696517412935,D003,,,,stage2_cosine_prototype,stage2_cosine_prototype,,6000,"{""alpha"": 4.0, ""beta"": 0.0, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9276187088742663
0.9622320517182714,0.011725293132328308,0.9379767827529022,4.0,0.25,True,stage2,0.03461334284400508,0.011725293132328308,0.07296849087893864,D003,,,,stage2_cosine_prototype,stage2_cosine_prototype,,6000,"{""alpha"": 4.0, ""beta"": 0.25, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9276187088742663
0.9577994191013156,0.011725293132328308,0.9296849087893864,4.0,0.5,True,stage2,0.030180710227049268,0.011725293132328308,0.06467661691542281,D003,,,,stage2_cosine_prototype,stage2_cosine_prototype,,6000,"{""alpha"": 4.0, ""beta"": 0.5, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9276187088742663
0.960027686450943,0.010050251256281407,0.9324369747899159,0.25,0.0,True,stage2,0.032679570352150966,0.010050251256281407,0.0678991596638655,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5960,"{""alpha"": 0.25, ""beta"": 0.0, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9273481160987921
0.9584420100852025,0.006700167504187605,0.9263865546218487,0.25,0.25,True,stage2,0.03109389398641038,0.006700167504187605,0.06184873949579828,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5960,"{""alpha"": 0.25, ""beta"": 0.25, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9273481160987921
0.9550934824392802,0.005025125628140704,0.9186554621848739,0.25,0.5,True,stage2,0.027745366340488076,0.005025125628140704,0.05411764705882349,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5960,"{""alpha"": 0.25, ""beta"": 0.5, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9273481160987921
0.960027686450943,0.010050251256281407,0.9324369747899159,0.5,0.0,True,stage2,0.032679570352150966,0.010050251256281407,0.0678991596638655,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5960,"{""alpha"": 0.5, ""beta"": 0.0, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9273481160987921
0.9587664587664587,0.010050251256281407,0.9300840336134454,0.5,0.25,True,stage2,0.03141834266766663,0.010050251256281407,0.06554621848739495,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5960,"{""alpha"": 0.5, ""beta"": 0.25, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9273481160987921
0.9575356769926906,0.006700167504187605,0.9247058823529412,0.5,0.5,True,stage2,0.030187560893898513,0.006700167504187605,0.06016806722689072,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5960,"{""alpha"": 0.5, ""beta"": 0.5, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9273481160987921
0.9602763385146804,0.011725293132328308,0.934453781512605,1.0,0.0,True,stage2,0.03292822241588833,0.011725293132328308,0.06991596638655462,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5960,"{""alpha"": 1.0, ""beta"": 0.0, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9273481160987921
0.9607470171191423,0.010050251256281407,0.933781512605042,1.0,0.25,True,stage2,0.03339890102035026,0.010050251256281407,0.06924369747899162,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5960,"{""alpha"": 1.0, ""beta"": 0.25, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9273481160987921
0.9551460361613352,0.010050251256281407,0.9233613445378152,1.0,0.5,True,stage2,0.027797920062543113,0.010050251256281407,0.05882352941176472,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5960,"{""alpha"": 1.0, ""beta"": 0.5, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9273481160987921
0.9624267493967598,0.011725293132328308,0.9384873949579832,2.0,0.0,True,stage2,0.035078633297967676,0.011725293132328308,0.07394957983193273,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5960,"{""alpha"": 2.0, ""beta"": 0.0, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9273481160987921
0.9600967351874244,0.011725293132328308,0.9341176470588235,2.0,0.25,True,stage2,0.03274861908863236,0.011725293132328308,0.06957983193277306,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5960,"{""alpha"": 2.0, ""beta"": 0.25, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9273481160987921
0.9559486645855011,0.011725293132328308,0.9263865546218487,2.0,0.5,True,stage2,0.02860054848670901,0.011725293132328308,0.06184873949579828,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5960,"{""alpha"": 2.0, ""beta"": 0.5, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9273481160987921
0.9636770528490274,0.011725293132328308,0.9408403361344538,4.0,0.0,True,stage2,0.0363289367502353,0.011725293132328308,0.0763025210084034,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5960,"{""alpha"": 4.0, ""beta"": 0.0, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9273481160987921
0.9606353591160222,0.011725293132328308,0.935126050420168,4.0,0.25,True,stage2,0.03328724301723007,0.011725293132328308,0.07058823529411762,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5960,"{""alpha"": 4.0, ""beta"": 0.25, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9273481160987921
0.9561297034853476,0.011725293132328308,0.9267226890756303,4.0,0.5,True,stage2,0.028781587386555563,0.011725293132328308,0.06218487394957983,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5960,"{""alpha"": 4.0, ""beta"": 0.5, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9273481160987921
0.9669103501346672,0.010135135135135136,0.9465160075329567,0.25,0.0,True,stage2,0.03639675496850403,0.010135135135135136,0.07645951035781551,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5615,"{""alpha"": 0.25, ""beta"": 0.0, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,5,,True,0.9305135951661632
0.9673808145145725,0.006756756756756757,0.943879472693032,0.25,0.25,True,stage2,0.03686721934840931,0.006756756756756757,0.07382297551789074,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5615,"{""alpha"": 0.25, ""beta"": 0.25, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,5,,True,0.9305135951661632
0.9627039627039627,0.005067567567567568,0.9333333333333333,0.25,0.5,True,stage2,0.03219036753779958,0.005067567567567568,0.06327683615819213,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5615,"{""alpha"": 0.25, ""beta"": 0.5, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,5,,True,0.9305135951661632
0.9686959861724601,0.010135135135135136,0.9499058380414312,0.5,0.0,True,stage2,0.038182391006296945,0.010135135135135136,0.07984934086629003,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5615,"{""alpha"": 0.5, ""beta"": 0.0, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,5,,True,0.9305135951661632
0.9677047289504037,0.010135135135135136,0.9480225988700565,0.5,0.25,True,stage2,0.03719113378424055,0.010135135135135136,0.07796610169491525,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5615,"{""alpha"": 0.5, ""beta"": 0.25, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,5,,True,0.9305135951661632
0.9653838715915684,0.006756756756756757,0.9401129943502825,0.5,0.5,True,stage2,0.03487027642540519,0.006756756756756757,0.07005649717514129,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5615,"{""alpha"": 0.5, ""beta"": 0.5, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,5,,True,0.9305135951661632
0.9689536220774243,0.011824324324324325,0.952165725047081,1.0,0.0,True,stage2,0.03844002691126114,0.011824324324324325,0.08210922787193975,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5615,"{""alpha"": 1.0, ""beta"": 0.0, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,5,,True,0.9305135951661632
0.9696853415195702,0.010135135135135136,0.951789077212806,1.0,0.25,True,stage2,0.03917174635340703,0.010135135135135136,0.08173258003766481,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5615,"{""alpha"": 1.0, ""beta"": 0.25, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,5,,True,0.9305135951661632
0.9651185199460397,0.010135135135135136,0.9431261770244821,1.0,0.5,True,stage2,0.034604924779876534,0.010135135135135136,0.07306967984934087,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5615,"{""alpha"": 1.0, ""beta"": 0.5, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,5,,True,0.9305135951661632
0.9709257842387146,0.011824324324324325,0.9559322033898305,2.0,0.0,True,stage2,0.0404121890725514,0.011824324324324325,0.08587570621468932,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5615,"{""alpha"": 2.0, ""beta"": 0.0, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,5,,True,0.9305135951661632
0.9697433933358865,0.011824324324324325,0.9536723163841808,2.0,0.25,True,stage2,0.039229798169723384,0.011824324324324325,0.0836158192090396,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5615,"{""alpha"": 2.0, ""beta"": 0.25, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,5,,True,0.9305135951661632
0.9659811647126658,0.011824324324324325,0.9465160075329567,2.0,0.5,True,stage2,0.03546756954650265,0.011824324324324325,0.07645951035781551,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5615,"{""alpha"": 2.0, ""beta"": 0.5, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,5,,True,0.9305135951661632
0.9711225855804169,0.011824324324324325,0.9563088512241055,4.0,0.0,True,stage2,0.0406089904142537,0.011824324324324325,0.08625235404896425,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5615,"{""alpha"": 4.0, ""beta"": 0.0, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,5,,True,0.9305135951661632
0.9709257842387146,0.011824324324324325,0.9559322033898305,4.0,0.25,True,stage2,0.0404121890725514,0.011824324324324325,0.08587570621468932,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5615,"{""alpha"": 4.0, ""beta"": 0.25, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,5,,True,0.9305135951661632
0.9671722019581493,0.011824324324324325,0.9487758945386064,4.0,0.5,True,stage2,0.03665860679198618,0.011824324324324325,0.07871939736346523,D004,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5615,"{""alpha"": 4.0, ""beta"": 0.5, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,5,,True,0.9305135951661632
0.95829636202307,0.01011804384485666,0.9294320137693631,0.25,0.0,True,stage2,0.035618817057373686,0.01011804384485666,0.0729776247848537,D006,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5870,"{""alpha"": 0.25, ""beta"": 0.0, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9226775449656963
0.956661316211878,0.006745362563237774,0.923235800344234,0.25,0.25,True,stage2,0.03398377124618168,0.006745362563237774,0.0667814113597246,D006,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5870,"{""alpha"": 0.25, ""beta"": 0.25, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9226775449656963
0.9532174224771464,0.00505902192242833,0.9153184165232358,0.25,0.5,True,stage2,0.030539877511450042,0.00505902192242833,0.05886402753872633,D006,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5870,"{""alpha"": 0.25, ""beta"": 0.5, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9226775449656963
0.95829636202307,0.01011804384485666,0.9294320137693631,0.5,0.0,True,stage2,0.035618817057373686,0.01011804384485666,0.0729776247848537,D006,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5870,"{""alpha"": 0.5, ""beta"": 0.0, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9226775449656963
0.9570007107320541,0.01011804384485666,0.9270223752151463,0.5,0.25,True,stage2,0.034323165766357744,0.01011804384485666,0.07056798623063687,D006,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5870,"{""alpha"": 0.5, ""beta"": 0.25, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9226775449656963
0.955730096394145,0.006745362563237774,0.9215146299483649,0.5,0.5,True,stage2,0.03305255142844865,0.006745362563237774,0.06506024096385543,D006,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5870,"{""alpha"": 0.5, ""beta"": 0.5, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9226775449656963
0.9585547290116896,0.011804384485666104,0.9314974182444062,1.0,0.0,True,stage2,0.03587718404599327,0.011804384485666104,0.07504302925989681,D006,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5870,"{""alpha"": 1.0, ""beta"": 0.0, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9226775449656963
0.9590352899450257,0.01011804384485666,0.9308089500860586,1.0,0.25,True,stage2,0.03635774497932942,0.01011804384485666,0.07435456110154914,D006,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5870,"{""alpha"": 1.0, ""beta"": 0.25, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9226775449656963
0.953281027104137,0.01011804384485666,0.9201376936316695,1.0,0.5,True,stage2,0.030603482138440663,0.01011804384485666,0.0636833046471601,D006,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5870,"{""alpha"": 1.0, ""beta"": 0.5, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9226775449656963
0.9607635206786851,0.011804384485666104,0.9356282271944922,2.0,0.0,True,stage2,0.03808597571298877,0.011804384485666104,0.0791738382099828,D006,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5870,"{""alpha"": 2.0, ""beta"": 0.0, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9226775449656963
0.9583702391496901,0.011804384485666104,0.9311531841652324,2.0,0.25,True,stage2,0.03569269418399379,0.011804384485666104,0.07469879518072298,D006,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5870,"{""alpha"": 2.0, ""beta"": 0.25, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9226775449656963
0.9541088580576307,0.011804384485666104,0.923235800344234,2.0,0.5,True,stage2,0.031431313091934365,0.011804384485666104,0.0667814113597246,D006,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5870,"{""alpha"": 2.0, ""beta"": 0.5, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9226775449656963
0.9620476610767873,0.011804384485666104,0.9380378657487092,4.0,0.0,True,stage2,0.03937011611109098,0.011804384485666104,0.08158347676419975,D006,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5870,"{""alpha"": 4.0, ""beta"": 0.0, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9226775449656963
0.9589235127478755,0.011804384485666104,0.9321858864027539,4.0,0.25,True,stage2,0.036245967782179145,0.011804384485666104,0.07573149741824448,D006,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5870,"{""alpha"": 4.0, ""beta"": 0.25, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9226775449656963
0.954294860394807,0.011804384485666104,0.923580034423408,4.0,0.5,True,stage2,0.031617315429110726,0.011804384485666104,0.06712564543889854,D006,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5870,"{""alpha"": 4.0, ""beta"": 0.5, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,3,,True,0.9226775449656963
0.9651760981400871,0.01020408163265306,0.9435203094777563,0.25,0.0,True,stage2,0.039796759125329206,0.01020408163265306,0.08239845261121859,D006,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5525,"{""alpha"": 0.25, ""beta"": 0.0, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,5,,True,0.9253793390147579
0.965654159221759,0.006802721088435374,0.9408123791102514,0.25,0.25,True,stage2,0.04027482020700113,0.006802721088435374,0.07969052224371365,D006,,,,stage2_cosine_prototype,stage2_cosine_prototype,,5525,"{""alpha"": 0.25, ""beta"": 0.25, ""changed_stage"": ""stage2"", ""method"": ""stage2_cosine_prototype"", ""support_based"": true}",True,True,,5,,True,0.9253793390147579
