outer_fold,method,alpha,beta,threshold,top_k,query_rows,baseline_fpr,adapted_fpr,adapted_recall,adapted_f1,participant_macro_recall,participant_macro_f1,safety_passed,fpr_increase,selected_recipe
0,base_plus_prototype,2.0,0.0,0.65,3,7180,0.0057306590257879654,0.011461318051575931,0.9566395663956639,0.9724517906336089,0.9505880129978178,0.9669946688001334,True,0.0057306590257879654,
0,base_plus_prototype,2.0,0.0,0.7,3,7180,0.0057306590257879654,0.011461318051575931,0.9566395663956639,0.9724517906336089,0.9505880129978178,0.9669946688001334,True,0.0057306590257879654,
0,base_plus_prototype,2.0,0.0,0.75,3,7180,0.0057306590257879654,0.011461318051575931,0.9566395663956639,0.9724517906336089,0.9505880129978178,0.9669946688001334,True,0.0057306590257879654,
0,base_plus_prototype,2.0,0.0,0.8,3,7180,0.0057306590257879654,0.011461318051575931,0.9566395663956639,0.9724517906336089,0.9505880129978178,0.9669946688001334,True,0.0057306590257879654,
0,base_plus_prototype,2.0,0.0,0.8500000000000001,3,7180,0.0057306590257879654,0.011461318051575931,0.9566395663956639,0.9724517906336089,0.9505880129978178,0.9669946688001334,True,0.0057306590257879654,
0,base_plus_prototype,2.0,0.0,0.9,3,7180,0.0057306590257879654,0.011461318051575931,0.9566395663956639,0.9724517906336089,0.9505880129978178,0.9669946688001334,True,0.0057306590257879654,
0,base_plus_prototype,2.0,0.0,0.95,3,7180,0.0057306590257879654,0.010315186246418338,0.9566395663956639,0.9729878721058435,0.9505880129978178,0.9671486993124441,True,0.004584527220630372,
0,base_plus_prototype,2.0,0.0,1.0,3,7180,0.0057306590257879654,0.009455587392550143,0.9566395663956639,0.9733903212463808,0.9505880129978178,0.9672648938413528,True,0.0037249283667621777,
0,base_plus_prototype,2.0,0.0,1.05,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
0,base_plus_prototype,2.0,0.0,1.1,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
0,base_plus_prototype,2.0,0.0,1.15,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
0,base_plus_prototype,2.0,0.0,1.2000000000000002,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
0,base_plus_prototype,2.0,0.0,1.25,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
0,base_plus_prototype,2.0,0.0,1.3,3,7180,0.0057306590257879654,0.008595988538681949,0.9566395663956639,0.9737931034482759,0.9505880129978178,0.9673816688591655,True,0.002865329512893983,
1,prototype_only,0.0,0.0,0.55,1,7150,0.019943019943019943,0.021082621082621083,0.9489010989010989,0.9637276785714285,0.9368981673008314,0.9515341871188752,False,0.0011396011396011402,
1,prototype_only,0.0,0.0,0.6000000000000001,1,7150,0.019943019943019943,0.019943019943019943,0.9486263736263736,0.9641211782772581,0.936580706983371,0.9515187902822514,True,0.0,prototype_personalization
1,prototype_only,0.0,0.0,0.65,1,7150,0.019943019943019943,0.019943019943019943,0.9475274725274725,0.9635423941891326,0.9350992255018895,0.950768522468588,True,0.0,
1,prototype_only,0.0,0.0,0.7,1,7150,0.019943019943019943,0.019943019943019943,0.9469780219780219,0.9632527595361184,0.9342526646553286,0.9503359033301942,True,0.0,
1,prototype_only,0.0,0.0,0.75,1,7150,0.019943019943019943,0.019943019943019943,0.9456043956043956,0.9625279642058165,0.9323757501468352,0.9493431753871013,True,0.0,
1,prototype_only,0.0,0.0,0.8,1,7150,0.019943019943019943,0.017378917378917377,0.9425824175824176,0.9621424565339316,0.9285829347750726,0.948321481986963,True,-0.0025641025641025654,
1,prototype_only,0.0,0.0,0.85,1,7150,0.019943019943019943,0.017094017094017096,0.9362637362637363,0.9589195272931907,0.9201520416412932,0.9438853163246673,True,-0.002849002849002847,
1,prototype_only,0.0,0.0,0.8999999999999999,1,7150,0.019943019943019943,0.017094017094017096,0.9181318681318681,0.9491621698381142,0.9008914288025819,0.9325913698555249,True,-0.002849002849002847,
1,prototype_only,0.0,0.0,0.95,1,7150,0.019943019943019943,0.009401709401709401,0.8868131868131868,0.9355165917982902,0.8669693067819877,0.9149698515076109,True,-0.010541310541310541,
1,base_plus_prototype,0.25,0.0,0.5,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,0.25,0.0,0.55,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,0.25,0.0,0.6,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,0.25,0.0,0.65,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,0.25,0.0,0.7,1,7150,0.019943019943019943,0.022792022792022793,0.9513736263736263,0.9642210775442016,0.9380688022214663,0.9520363162310026,False,0.0028490028490028504,
1,base_plus_prototype,0.25,0.0,0.75,1,7150,0.019943019943019943,0.022792022792022793,0.9486263736263736,0.9627770807193642,0.933835997988662,0.9498632157437938,False,0.0028490028490028504,
1,base_plus_prototype,0.25,0.0,0.8,1,7150,0.019943019943019943,0.019943019943019943,0.9401098901098901,0.9596186203028604,0.9205082341345824,0.9429086027772173,True,0.0,
1,base_plus_prototype,0.25,0.0,0.8500000000000001,1,7150,0.019943019943019943,0.019943019943019943,0.9225274725274726,0.9501980758347482,0.8996872187825824,0.9303805646965292,True,0.0,
1,base_plus_prototype,0.25,0.0,0.9,1,7150,0.019943019943019943,0.019943019943019943,0.8813186813186813,0.9274356750505925,0.8385832042660042,0.8810130720835726,True,0.0,
1,base_plus_prototype,0.25,0.0,0.95,1,7150,0.019943019943019943,0.019943019943019943,0.7277472527472527,0.8331498663311843,0.7049908084834555,0.9408366121463948,True,0.0,
1,base_plus_prototype,0.25,0.0,1.0,1,7150,0.019943019943019943,0.019943019943019943,0.7074175824175825,0.8194112967382657,0.6996517031443502,0.9370956084789244,True,0.0,
1,base_plus_prototype,0.25,0.0,1.05,1,7150,0.019943019943019943,0.002849002849002849,0.4673076923076923,0.6357690151373575,0.47429335778600484,0.9428105813754672,True,-0.017094017094017092,
1,base_plus_prototype,0.25,0.0,1.1,1,7150,0.019943019943019943,0.002849002849002849,0.20741758241758243,0.34279228149829744,0.2553136446886447,0.9319880827233767,True,-0.017094017094017092,
1,base_plus_prototype,0.25,0.0,1.15,1,7150,0.019943019943019943,0.0,0.0,,0.0,,True,-0.019943019943019943,
1,base_plus_prototype,0.25,0.0,1.2000000000000002,1,7150,0.019943019943019943,0.0,0.0,,0.0,,True,-0.019943019943019943,
1,base_plus_prototype,0.25,0.0,1.25,1,7150,0.019943019943019943,0.0,0.0,,0.0,,True,-0.019943019943019943,
1,base_plus_prototype,0.25,0.0,1.3,1,7150,0.019943019943019943,0.0,0.0,,0.0,,True,-0.019943019943019943,
1,base_plus_prototype,0.5,0.0,0.5,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,0.5,0.0,0.55,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,0.5,0.0,0.6,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,0.5,0.0,0.65,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,0.5,0.0,0.7,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,0.5,0.0,0.75,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,0.5,0.0,0.8,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,0.5,0.0,0.8500000000000001,1,7150,0.019943019943019943,0.022792022792022793,0.9513736263736263,0.9642210775442016,0.9380688022214663,0.9520363162310026,False,0.0028490028490028504,
1,base_plus_prototype,0.5,0.0,0.9,1,7150,0.019943019943019943,0.021367521367521368,0.9497252747252747,0.9640267707752369,0.935740759893424,0.951031772711651,False,0.0014245014245014252,
1,base_plus_prototype,0.5,0.0,0.95,1,7150,0.019943019943019943,0.019943019943019943,0.9456043956043956,0.9625279642058165,0.9318188022214662,0.9490641978879351,True,0.0,
1,base_plus_prototype,0.5,0.0,1.0,1,7150,0.019943019943019943,0.019943019943019943,0.9381868131868132,0.9585964912280702,0.9206074404837887,0.9429507925132755,True,0.0,
1,base_plus_prototype,0.5,0.0,1.05,1,7150,0.019943019943019943,0.019943019943019943,0.9318681318681319,0.9552238805970149,0.9121614150258788,0.9381295187429227,True,0.0,
1,base_plus_prototype,0.5,0.0,1.1,1,7150,0.019943019943019943,0.019943019943019943,0.9164835164835164,0.9469202384331535,0.8905532728065311,0.924161537182087,True,0.0,
1,base_plus_prototype,0.5,0.0,1.15,1,7150,0.019943019943019943,0.019943019943019943,0.8601648351648352,0.9153632509866979,0.8091592860475187,0.8465692620857979,True,0.0,
1,base_plus_prototype,0.5,0.0,1.2000000000000002,1,7150,0.019943019943019943,0.019943019943019943,0.7214285714285714,0.8289141414141414,0.7033313568240038,0.9397197655678595,True,0.0,
1,base_plus_prototype,0.5,0.0,1.25,1,7150,0.019943019943019943,0.004273504273504274,0.7013736263736263,0.8224871134020618,0.6980644015570486,0.9493516105478748,True,-0.015669515669515667,
1,base_plus_prototype,0.5,0.0,1.3,1,7150,0.019943019943019943,0.002849002849002849,0.46291208791208793,0.6316776007497658,0.46743910093174795,0.9343396800194288,True,-0.017094017094017092,
1,base_plus_prototype,1.0,0.0,0.5,1,7150,0.019943019943019943,0.022792022792022793,0.9519230769230769,0.9645093945720251,0.9386368891053426,0.9523348142411711,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,0.55,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,0.6,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,0.65,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,0.7,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,0.75,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,0.8,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,0.8500000000000001,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,0.9,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,0.95,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,1.0,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,1.05,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,1.1,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,1.15,1,7150,0.019943019943019943,0.021652421652421653,0.9486263736263736,0.9633142697726321,0.936580706983371,0.9513033194785453,False,0.0017094017094017103,
1,base_plus_prototype,1.0,0.0,1.2000000000000002,1,7150,0.019943019943019943,0.020227920227920228,0.9475274725274725,0.9634078212290503,0.9350992255018895,0.9507324747413971,False,0.00028490028490028504,
1,base_plus_prototype,1.0,0.0,1.25,1,7150,0.019943019943019943,0.019943019943019943,0.9469780219780219,0.9632527595361184,0.9342526646553286,0.9503359033301942,True,0.0,
1,base_plus_prototype,1.0,0.0,1.3,1,7150,0.019943019943019943,0.019943019943019943,0.9464285714285714,0.962962962962963,0.9334061038087679,0.9498991315107121,True,0.0,
1,base_plus_prototype,2.0,0.0,0.5,1,7150,0.019943019943019943,0.022792022792022793,0.9521978021978021,0.9646534929028667,0.9388875156717587,0.952473281957423,False,0.0028490028490028504,
1,base_plus_prototype,2.0,0.0,0.55,1,7150,0.019943019943019943,0.022792022792022793,0.9519230769230769,0.9645093945720251,0.9386368891053426,0.9523348142411711,False,0.0028490028490028504,
1,base_plus_prototype,2.0,0.0,0.6,1,7150,0.019943019943019943,0.022792022792022793,0.9519230769230769,0.9645093945720251,0.9386368891053426,0.9523348142411711,False,0.0028490028490028504,
1,base_plus_prototype,2.0,0.0,0.65,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,2.0,0.0,0.7,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,2.0,0.0,0.75,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,2.0,0.0,0.8,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,2.0,0.0,0.8500000000000001,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,2.0,0.0,0.9,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,2.0,0.0,0.95,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,2.0,0.0,1.0,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,2.0,0.0,1.05,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,2.0,0.0,1.1,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,2.0,0.0,1.15,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,2.0,0.0,1.2000000000000002,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,2.0,0.0,1.25,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,2.0,0.0,1.3,1,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,prototype_only,0.0,0.0,0.55,3,7150,0.019943019943019943,0.021082621082621083,0.9489010989010989,0.9637276785714285,0.9368981673008314,0.9515341871188752,False,0.0011396011396011402,
1,prototype_only,0.0,0.0,0.6000000000000001,3,7150,0.019943019943019943,0.019943019943019943,0.9486263736263736,0.9641211782772581,0.936580706983371,0.9515187902822514,True,0.0,
1,prototype_only,0.0,0.0,0.65,3,7150,0.019943019943019943,0.019943019943019943,0.9475274725274725,0.9635423941891326,0.9350992255018895,0.950768522468588,True,0.0,
1,prototype_only,0.0,0.0,0.7,3,7150,0.019943019943019943,0.019943019943019943,0.9469780219780219,0.9632527595361184,0.9342526646553286,0.9503359033301942,True,0.0,
1,prototype_only,0.0,0.0,0.75,3,7150,0.019943019943019943,0.019943019943019943,0.9456043956043956,0.9625279642058165,0.9323757501468352,0.9493431753871013,True,0.0,
1,prototype_only,0.0,0.0,0.8,3,7150,0.019943019943019943,0.017378917378917377,0.9425824175824176,0.9621424565339316,0.9285829347750726,0.948321481986963,True,-0.0025641025641025654,
1,prototype_only,0.0,0.0,0.85,3,7150,0.019943019943019943,0.017094017094017096,0.9362637362637363,0.9589195272931907,0.9201520416412932,0.9438853163246673,True,-0.002849002849002847,
1,prototype_only,0.0,0.0,0.8999999999999999,3,7150,0.019943019943019943,0.017094017094017096,0.9181318681318681,0.9491621698381142,0.9008914288025819,0.9325913698555249,True,-0.002849002849002847,
1,prototype_only,0.0,0.0,0.95,3,7150,0.019943019943019943,0.009401709401709401,0.8868131868131868,0.9355165917982902,0.8669693067819877,0.9149698515076109,True,-0.010541310541310541,
1,base_plus_prototype,0.25,0.0,0.5,3,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,0.25,0.0,0.55,3,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,0.25,0.0,0.6,3,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,0.25,0.0,0.65,3,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,0.25,0.0,0.7,3,7150,0.019943019943019943,0.022792022792022793,0.9513736263736263,0.9642210775442016,0.9380688022214663,0.9520363162310026,False,0.0028490028490028504,
1,base_plus_prototype,0.25,0.0,0.75,3,7150,0.019943019943019943,0.022792022792022793,0.9486263736263736,0.9627770807193642,0.933835997988662,0.9498632157437938,False,0.0028490028490028504,
1,base_plus_prototype,0.25,0.0,0.8,3,7150,0.019943019943019943,0.019943019943019943,0.9401098901098901,0.9596186203028604,0.9205082341345824,0.9429086027772173,True,0.0,
1,base_plus_prototype,0.25,0.0,0.8500000000000001,3,7150,0.019943019943019943,0.019943019943019943,0.9225274725274726,0.9501980758347482,0.8996872187825824,0.9303805646965292,True,0.0,
1,base_plus_prototype,0.25,0.0,0.9,3,7150,0.019943019943019943,0.019943019943019943,0.8813186813186813,0.9274356750505925,0.8385832042660042,0.8810130720835726,True,0.0,
1,base_plus_prototype,0.25,0.0,0.95,3,7150,0.019943019943019943,0.019943019943019943,0.7277472527472527,0.8331498663311843,0.7049908084834555,0.9408366121463948,True,0.0,
1,base_plus_prototype,0.25,0.0,1.0,3,7150,0.019943019943019943,0.019943019943019943,0.7074175824175825,0.8194112967382657,0.6996517031443502,0.9370956084789244,True,0.0,
1,base_plus_prototype,0.25,0.0,1.05,3,7150,0.019943019943019943,0.002849002849002849,0.4673076923076923,0.6357690151373575,0.47429335778600484,0.9428105813754672,True,-0.017094017094017092,
1,base_plus_prototype,0.25,0.0,1.1,3,7150,0.019943019943019943,0.002849002849002849,0.20741758241758243,0.34279228149829744,0.2553136446886447,0.9319880827233767,True,-0.017094017094017092,
1,base_plus_prototype,0.25,0.0,1.15,3,7150,0.019943019943019943,0.0,0.0,,0.0,,True,-0.019943019943019943,
1,base_plus_prototype,0.25,0.0,1.2000000000000002,3,7150,0.019943019943019943,0.0,0.0,,0.0,,True,-0.019943019943019943,
1,base_plus_prototype,0.25,0.0,1.25,3,7150,0.019943019943019943,0.0,0.0,,0.0,,True,-0.019943019943019943,
1,base_plus_prototype,0.25,0.0,1.3,3,7150,0.019943019943019943,0.0,0.0,,0.0,,True,-0.019943019943019943,
1,base_plus_prototype,0.5,0.0,0.5,3,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,0.5,0.0,0.55,3,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,0.5,0.0,0.6,3,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,0.5,0.0,0.65,3,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,0.5,0.0,0.7,3,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,0.5,0.0,0.75,3,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,0.5,0.0,0.8,3,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,0.5,0.0,0.8500000000000001,3,7150,0.019943019943019943,0.022792022792022793,0.9513736263736263,0.9642210775442016,0.9380688022214663,0.9520363162310026,False,0.0028490028490028504,
1,base_plus_prototype,0.5,0.0,0.9,3,7150,0.019943019943019943,0.021367521367521368,0.9497252747252747,0.9640267707752369,0.935740759893424,0.951031772711651,False,0.0014245014245014252,
1,base_plus_prototype,0.5,0.0,0.95,3,7150,0.019943019943019943,0.019943019943019943,0.9456043956043956,0.9625279642058165,0.9318188022214662,0.9490641978879351,True,0.0,
1,base_plus_prototype,0.5,0.0,1.0,3,7150,0.019943019943019943,0.019943019943019943,0.9381868131868132,0.9585964912280702,0.9206074404837887,0.9429507925132755,True,0.0,
1,base_plus_prototype,0.5,0.0,1.05,3,7150,0.019943019943019943,0.019943019943019943,0.9318681318681319,0.9552238805970149,0.9121614150258788,0.9381295187429227,True,0.0,
1,base_plus_prototype,0.5,0.0,1.1,3,7150,0.019943019943019943,0.019943019943019943,0.9164835164835164,0.9469202384331535,0.8905532728065311,0.924161537182087,True,0.0,
1,base_plus_prototype,0.5,0.0,1.15,3,7150,0.019943019943019943,0.019943019943019943,0.8601648351648352,0.9153632509866979,0.8091592860475187,0.8465692620857979,True,0.0,
1,base_plus_prototype,0.5,0.0,1.2000000000000002,3,7150,0.019943019943019943,0.019943019943019943,0.7214285714285714,0.8289141414141414,0.7033313568240038,0.9397197655678595,True,0.0,
1,base_plus_prototype,0.5,0.0,1.25,3,7150,0.019943019943019943,0.004273504273504274,0.7013736263736263,0.8224871134020618,0.6980644015570486,0.9493516105478748,True,-0.015669515669515667,
1,base_plus_prototype,0.5,0.0,1.3,3,7150,0.019943019943019943,0.002849002849002849,0.46291208791208793,0.6316776007497658,0.46743910093174795,0.9343396800194288,True,-0.017094017094017092,
1,base_plus_prototype,1.0,0.0,0.5,3,7150,0.019943019943019943,0.022792022792022793,0.9519230769230769,0.9645093945720251,0.9386368891053426,0.9523348142411711,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,0.55,3,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,0.6,3,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,0.65,3,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,0.7,3,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,0.75,3,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,0.8,3,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,0.8500000000000001,3,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,0.9,3,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,0.95,3,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,1.0,3,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,1.05,3,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,1.1,3,7150,0.019943019943019943,0.022792022792022793,0.9516483516483516,0.9643652561247215,0.9383862625389267,0.9521955772598287,False,0.0028490028490028504,
1,base_plus_prototype,1.0,0.0,1.15,3,7150,0.019943019943019943,0.021652421652421653,0.9486263736263736,0.9633142697726321,0.936580706983371,0.9513033194785453,False,0.0017094017094017103,
1,base_plus_prototype,1.0,0.0,1.2000000000000002,3,7150,0.019943019943019943,0.020227920227920228,0.9475274725274725,0.9634078212290503,0.9350992255018895,0.9507324747413971,False,0.00028490028490028504,
1,base_plus_prototype,1.0,0.0,1.25,3,7150,0.019943019943019943,0.019943019943019943,0.9469780219780219,0.9632527595361184,0.9342526646553286,0.9503359033301942,True,0.0,
